"id","idea_id","associate_id","is_primary","role","created_at","business_group"
"10320","3388","224","False","Developer","2023-04-13","Energy, Utilities, Resources & Services (EURS)"
"10321","3388","13","True","Developer","2023-04-13","Management Consulting"
"10322","3388","26","False","Project Manager","2023-04-13","Communications, Media & Technology (CMT)"
"10323","3388","23","False","Developer","2023-04-13","Management Consulting"
"10324","3389","299","False","Project Manager","2020-02-04","Business Group"
"10325","3389","127","False","Project Manager","2020-02-04","Energy, Utilities, Resources & Services (EURS)"
"10326","3390","5","False","Project Manager","2021-03-20","Enterprise Architecture Group"
"10327","3390","221","False","Developer","2021-03-20","Automation & AI Ops"
"10328","3391","232","False","Project Manager","2021-09-13","Data, AI & Analytics"
"10329","3391","58","False","Project Manager","2021-09-13","Finance & Procurement"
"1033","334","264","False","Project Manager","2024-03-21","Operations & Delivery Excellence"
"10330","3392","248","False","Developer","2022-06-13","Public Sector & Government"
"10331","3392","255","False","Developer","2022-06-13","Education & EdTech"
"10332","3392","109","False","Developer","2022-06-13","Finance & Procurement"
"10333","3393","47","False","Project Manager","2025-10-22","Digital Transformation Group"
"10334","3393","139","False","Developer","2025-10-22","Finance & Procurement"
"10335","3393","169","False","Developer","2025-10-22","Centers of Excellence (AI CoE, Cloud CoE, Automation CoE, Cyber CoE)"
"10336","3393","150","False","Project Manager","2025-10-22","Energy, Utilities, Resources & Services (EURS)"
"10337","3394","238","False","Developer","2025-09-02","Product Engineering & IoT"
"10338","3394","77","False","Project Manager","2025-09-02","Travel, Hospitality & Services (THS)"
"10339","3394","91","True","Project Manager","2025-09-02","Centers of Excellence (AI CoE, Cloud CoE, Automation CoE, Cyber CoE)"
"1034","334","11","False","Developer","2024-03-21","Innovation Labs / R&D"
"10340","3394","175","False","Project Manager","2025-09-02","Automation & AI Ops"
"10341","3394","79","False","Project Manager","2025-09-02","Hi-Tech"
"10342","3395","194","False","Developer","2020-06-15","Manufacturing (MFG)"
"10343","3395","204","False","Developer","2020-06-15","Operations & Delivery Excellence"
"10344","3395","75","False","Developer","2020-06-15","Education & EdTech"
"10345","3395","237","True","Developer","2020-06-15","Data, AI & Analytics"
"10346","3396","205","False","Project Manager","2020-08-20","Data, AI & Analytics"
"10347","3397","218","False","Developer","2020-12-13","Communications, Media & Technology (CMT)"
"10348","3397","195","False","Project Manager","2020-12-13","Enterprise Architecture Group"
"10349","3397","157","False","Project Manager","2020-12-13","Operations & Delivery Excellence"
"1035","334","277","False","Developer","2024-03-21","Enterprise Business Applications (SAP / Oracle / Salesforce / Workday)"
"10350","3398","53","False","Developer","2023-01-25","Management Consulting"
"10351","3398","246","True","Project Manager","2023-01-25","Business Process Management (BPM / BPO)"
"10352","3398","39","False","Developer","2023-01-25","Energy, Utilities, Resources & Services (EURS)"
"10353","3399","49","False","Project Manager","2022-03-22","Management Consulting"
"10354","3399","106","False","Project Manager","2022-03-22","Business Group"
"10355","3399","52","False","Developer","2022-03-22","Enterprise Architecture Group"
"10356","3399","252","False","Project Manager","2022-03-22","Management Consulting"
"10357","3400","112","False","Project Manager","2021-08-22","Energy, Utilities, Resources & Services (EURS)"
"10358","3400","148","False","Project Manager","2021-08-22","Healthcare, Life Sciences & Insurance (HILSI)"
"10359","3401","250","False","Project Manager","2024-08-29","Education & EdTech"
"1036","335","182","False","Project Manager","2022-05-01","Cybersecurity & Zero Trust"
"10360","3401","268","False","Project Manager","2024-08-29","Business Group"
"10361","3401","248","False","Project Manager","2024-08-29","Communications, Media & Technology (CMT)"
"10362","3402","267","False","Project Manager","2022-05-10","Retail, Consumer Goods & Logistics (RCL)"
"10363","3402","209","False","Developer","2022-05-10","Manufacturing (MFG)"
"10364","3402","217","False","Project Manager","2022-05-10","Enterprise Architecture Group"
"10365","3402","198","True","Project Manager","2022-05-10","Data, AI & Analytics"
"10366","3403","144","False","Developer","2020-01-10","Hi-Tech"
"10367","3403","67","False","Developer","2020-01-10","Public Sector & Government"
"10368","3403","248","False","Project Manager","2020-01-10","Enterprise Business Applications (SAP / Oracle / Salesforce / Workday)"
"10369","3404","49","False","Project Manager","2021-07-30","Healthcare, Life Sciences & Insurance (HILSI)"
"1037","335","248","True","Developer","2022-05-01","Business Process Management (BPM / BPO)"
"10370","3405","105","False","Project Manager","2022-12-09","Sales, Marketing & Alliances"
"10371","3405","90","False","Project Manager","2022-12-09","Education & EdTech"
"10372","3405","143","False","Developer","2022-12-09","Human Resources (HR)"
"10373","3406","296","False","Project Manager","2024-11-11","Enterprise Architecture Group"
"10374","3407","287","False","Project Manager","2021-04-11","Education & EdTech"
"10375","3408","223","False","Developer","2023-06-15","Operations & Delivery Excellence"
"10376","3409","70","False","Developer","2021-07-02","Business Process Management (BPM / BPO)"
"10377","3409","18","False","Project Manager","2021-07-02","Education & EdTech"
"10378","3409","75","False","Project Manager","2021-07-02","Data, AI & Analytics"
"10379","3409","85","False","Developer","2021-07-02","Innovation Labs / R&D"
"1038","336","42","False","Project Manager","2025-04-11","Data, AI & Analytics"
"10380","3409","214","False","Project Manager","2021-07-02","Banking, Financial Services & Insurance (BFSI)"
"10381","3410","157","False","Developer","2022-09-08","Hi-Tech"
"10382","3410","290","False","Developer","2022-09-08","Communications, Media & Technology (CMT)"
"10383","3410","160","True","Project Manager","2022-09-08","Product Engineering & IoT"
"10384","3410","75","False","Developer","2022-09-08","Energy, Utilities, Resources & Services (EURS)"
"10385","3410","211","False","Developer","2022-09-08","Business Group"
"10386","3411","7","False","Developer","2022-05-23","Product Engineering & IoT"
"10387","3411","251","False","Project Manager","2022-05-23","Enterprise Business Applications (SAP / Oracle / Salesforce / Workday)"
"10388","3411","234","False","Developer","2022-05-23","Business Group"
"10389","3411","288","False","Developer","2022-05-23","Education & EdTech"
"1039","336","153","False","Project Manager","2025-04-11","Cloud, Infrastructure & Security"
"10390","3412","263","False","Project Manager","2025-06-28","Data, AI & Analytics"
"10391","3412","293","False","Project Manager","2025-06-28","Business Group"
"10392","3413","50","False","Project Manager","2025-03-17","Travel, Hospitality & Services (THS)"
"10393","3413","99","False","Developer","2025-03-17","Innovation Labs / R&D"
"10394","3413","173","False","Developer","2025-03-17","Healthcare, Life Sciences & Insurance (HILSI)"
"10395","3413","178","False","Developer","2025-03-17","Sales, Marketing & Alliances"
"10396","3413","290","False","Project Manager","2025-03-17","Digital Transformation Group"
"10397","3414","271","False","Project Manager","2024-09-24","Human Resources (HR)"
"10398","3414","72","False","Developer","2024-09-24","Centers of Excellence (AI CoE, Cloud CoE, Automation CoE, Cyber CoE)"
"10399","3414","187","False","Project Manager","2024-09-24","Manufacturing (MFG)"
"104","38","259","False","Project Manager","2024-12-29","Enterprise Business Applications (SAP / Oracle / Salesforce / Workday)"
"1040","336","209","False","Project Manager","2025-04-11","Emerging Tech (Quantum / Blockchain / Metaverse / Web3)"
"10400","3415","7","False","Project Manager","2025-06-18","Business Group"
"10401","3415","133","False","Developer","2025-06-18","Enterprise Business Applications (SAP / Oracle / Salesforce / Workday)"
"10402","3415","212","False","Developer","2025-06-18","Sales, Marketing & Alliances"
"10403","3416","195","False","Project Manager","2022-10-27","Human Resources (HR)"
"10404","3416","128","False","Developer","2022-10-27","Product Engineering & IoT"
"10405","3416","72","False","Project Manager","2022-10-27","Banking, Financial Services & Insurance (BFSI)"
"10406","3416","220","False","Developer","2022-10-27","Enterprise Architecture Group"
"10407","3417","16","False","Project Manager","2025-08-24","Public Sector & Government"
"10408","3417","187","False","Project Manager","2025-08-24","Operations & Delivery Excellence"
"10409","3417","150","False","Developer","2025-08-24","Communications, Media & Technology (CMT)"
"1041","336","131","False","Developer","2025-04-11","Human Resources (HR)"
"10410","3417","82","False","Project Manager","2025-08-24","Retail, Consumer Goods & Logistics (RCL)"
"10411","3417","93","False","Developer","2025-08-24","Banking, Financial Services & Insurance (BFSI)"
"10412","3418","39","True","Developer","2024-05-30","Automation & AI Ops"
"10413","3418","99","False","Developer","2024-05-30","Sales, Marketing & Alliances"
"10414","3419","71","False","Developer","2025-02-21","Innovation Labs / R&D"
"10415","3420","164","False","Developer","2022-07-02","Healthcare, Life Sciences & Insurance (HILSI)"
"10416","3420","256","True","Project Manager","2022-07-02","Operations & Delivery Excellence"
"10417","3420","267","False","Project Manager","2022-07-02","Business Process Management (BPM / BPO)"
"10418","3420","70","False","Developer","2022-07-02","Emerging Tech (Quantum / Blockchain / Metaverse / Web3)"
"10419","3421","181","False","Project Manager","2025-01-04","Innovation Labs / R&D"
"1042","336","22","False","Project Manager","2025-04-11","Centers of Excellence (AI CoE, Cloud CoE, Automation CoE, Cyber CoE)"
"10420","3421","60","False","Developer","2025-01-04","Finance & Procurement"
"10421","3421","278","False","Project Manager","2025-01-04","Travel, Hospitality & Services (THS)"
"10422","3422","82","False","Project Manager","2021-06-14","Cybersecurity & Zero Trust"
"10423","3422","294","False","Project Manager","2021-06-14","Energy, Utilities, Resources & Services (EURS)"
"10424","3422","162","False","Project Manager","2021-06-14","Banking, Financial Services & Insurance (BFSI)"
"10425","3422","137","True","Developer","2021-06-14","Business Process Management (BPM / BPO)"
"10426","3422","199","False","Project Manager","2021-06-14","Energy, Utilities, Resources & Services (EURS)"
"10427","3423","53","False","Project Manager","2025-03-23","Emerging Tech (Quantum / Blockchain / Metaverse / Web3)"
"10428","3423","166","False","Project Manager","2025-03-23","Human Resources (HR)"
"10429","3423","213","False","Developer","2025-03-23","Emerging Tech (Quantum / Blockchain / Metaverse / Web3)"
"1043","337","183","False","Project Manager","2020-02-08","Sales, Marketing & Alliances"
"10430","3423","206","False","Project Manager","2025-03-23","Public Sector & Government"
"10431","3424","10","False","Developer","2023-01-15","Energy, Utilities, Resources & Services (EURS)"
"10432","3424","186","False","Project Manager","2023-01-15","Human Resources (HR)"
"10433","3425","283","False","Developer","2020-11-13","Product Engineering & IoT"
"10434","3425","297","False","Project Manager","2020-11-13","Data, AI & Analytics"
"10435","3426","74","False","Developer","2020-03-07","Business Group"
"10436","3426","268","False","Developer","2020-03-07","Sales, Marketing & Alliances"
"10437","3426","94","False","Project Manager","2020-03-07","Cloud, Infrastructure & Security"
"10438","3426","144","False","Project Manager","2020-03-07","Innovation Labs / R&D"
"10439","3427","67","False","Project Manager","2020-11-07","Hi-Tech"
"1044","338","288","False","Project Manager","2025-03-04","Energy, Utilities, Resources & Services (EURS)"
"10440","3427","30","False","Developer","2020-11-07","Finance & Procurement"
"10441","3428","34","True","Project Manager","2025-09-12","Human Resources (HR)"
"10442","3428","1","True","Developer","2025-09-12","Public Sector & Government"
"10443","3428","236","False","Project Manager","2025-09-12","Sales, Marketing & Alliances"
"10444","3428","90","False","Developer","2025-09-12","Manufacturing (MFG)"
